"data/dan_0.dat";0;"9 12 14 16 17 18 19 20";8;0.684739;yin;data/dan_0.dat;0;0;1;1;0.01;0.1;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.684739
"data/jan_0.dat";0;"9 12 14 16 17 18 19 20";8;0.735941;yin;data/jan_0.dat;0;0;1;1;0.01;0.1;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.735941
"data/lien_0.dat";0;"9 12 14 16 17 18 19 20";8;0.786449;yin;data/lien_0.dat;0;0;1;1;0.01;0.1;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.786449
"data/maki_0.dat";0;"9 12 14 16 17 18 19 20";8;0.676672;yin;data/maki_0.dat;0;0;1;1;0.01;0.1;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.676672
"data/marco_0.dat";0;"9 12 14 16 17 18 19 20";8;0.833285;yin;data/marco_0.dat;0;0;1;1;0.01;0.1;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.833285
"data/nico_0.dat";0;"9 12 14 16 17 18 19 20";8;0.79463;yin;data/nico_0.dat;0;0;1;1;0.01;0.1;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.79463
"data/suzanne_0.dat";0;"9 12 14 16 17 18 19 20";8;0.864187;yin;data/suzanne_0.dat;0;0;1;1;0.01;0.1;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.864187
"data/mirjam_0.dat";0;"9 12 14 16 17 18 19 20";8;0.216857;yin;data/mirjam_0.dat;0;0;1;1;0.01;0.1;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.216857
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.500737;yin;data/marije_0.dat;0;0;1;1;0.01;0.1;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.500737
"data/dan_0.dat";0;"9 12 14 16 17 18 19 20";8;0.821285;yin;data/dan_0.dat;0;0;1;1;0.01;0.2;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821285
"data/jan_0.dat";0;"9 12 14 16 17 18 19 20";8;0.888381;yin;data/jan_0.dat;0;0;1;1;0.01;0.2;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.888381
"data/lien_0.dat";0;"9 12 14 16 17 18 19 20";8;0.870783;yin;data/lien_0.dat;0;0;1;1;0.01;0.2;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.870783
"data/maki_0.dat";0;"9 12 14 16 17 18 19 20";8;0.865637;yin;data/maki_0.dat;0;0;1;1;0.01;0.2;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.865637
"data/marco_0.dat";0;"9 12 14 16 17 18 19 20";8;0.873877;yin;data/marco_0.dat;0;0;1;1;0.01;0.2;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.873877
"data/nico_0.dat";0;"9 12 14 16 17 18 19 20";8;0.832905;yin;data/nico_0.dat;0;0;1;1;0.01;0.2;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.832905
"data/suzanne_0.dat";0;"9 12 14 16 17 18 19 20";8;0.894752;yin;data/suzanne_0.dat;0;0;1;1;0.01;0.2;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.894752
"data/mirjam_0.dat";0;"9 12 14 16 17 18 19 20";8;0.667429;yin;data/mirjam_0.dat;0;0;1;1;0.01;0.2;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.667429
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.817163;yin;data/marije_0.dat;0;0;1;1;0.01;0.2;50;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.817163
"data/dan_0.dat";0;"9 12 14 16 17 18 19 20";8;0.657487;yin;data/dan_0.dat;0;0;1;1;0.01;0.1;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.657487
"data/jan_0.dat";0;"9 12 14 16 17 18 19 20";8;0.719954;yin;data/jan_0.dat;0;0;1;1;0.01;0.1;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.719954
"data/lien_0.dat";0;"9 12 14 16 17 18 19 20";8;0.742996;yin;data/lien_0.dat;0;0;1;1;0.01;0.1;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.742996
"data/maki_0.dat";0;"9 12 14 16 17 18 19 20";8;0.62064;yin;data/maki_0.dat;0;0;1;1;0.01;0.1;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.62064
"data/marco_0.dat";0;"9 12 14 16 17 18 19 20";8;0.80835;yin;data/marco_0.dat;0;0;1;1;0.01;0.1;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.80835
"data/nico_0.dat";0;"9 12 14 16 17 18 19 20";8;0.769494;yin;data/nico_0.dat;0;0;1;1;0.01;0.1;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.769494
"data/suzanne_0.dat";0;"9 12 14 16 17 18 19 20";8;0.841119;yin;data/suzanne_0.dat;0;0;1;1;0.01;0.1;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.841119
"data/mirjam_0.dat";0;"9 12 14 16 17 18 19 20";8;0.193714;yin;data/mirjam_0.dat;0;0;1;1;0.01;0.1;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.193714
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.454438;yin;data/marije_0.dat;0;0;1;1;0.01;0.1;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.454438
"data/dan_0.dat";0;"9 12 14 16 17 18 19 20";8;0.796902;yin;data/dan_0.dat;0;0;1;1;0.01;0.2;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.796902
"data/jan_0.dat";0;"9 12 14 16 17 18 19 20";8;0.86954;yin;data/jan_0.dat;0;0;1;1;0.01;0.2;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.86954
"data/lien_0.dat";0;"9 12 14 16 17 18 19 20";8;0.850486;yin;data/lien_0.dat;0;0;1;1;0.01;0.2;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.850486
"data/maki_0.dat";0;"9 12 14 16 17 18 19 20";8;0.829903;yin;data/maki_0.dat;0;0;1;1;0.01;0.2;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.829903
"data/marco_0.dat";0;"9 12 14 16 17 18 19 20";8;0.849522;yin;data/marco_0.dat;0;0;1;1;0.01;0.2;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.849522
"data/nico_0.dat";0;"9 12 14 16 17 18 19 20";8;0.820623;yin;data/nico_0.dat;0;0;1;1;0.01;0.2;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.820623
"data/suzanne_0.dat";0;"9 12 14 16 17 18 19 20";8;0.873702;yin;data/suzanne_0.dat;0;0;1;1;0.01;0.2;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.873702
"data/mirjam_0.dat";0;"9 12 14 16 17 18 19 20";8;0.638;yin;data/mirjam_0.dat;0;0;1;1;0.01;0.2;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.638
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.780006;yin;data/marije_0.dat;0;0;1;1;0.01;0.2;60;150;2;1;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.780006
