data/dan_90.dat;0.548139;0.489089;0.445019;0.606897;0.92;0.662821;0.532819;0.658473;0.607907;20;0.2;0.1;2
data/jan_90.dat;0.588918;0.556701;0.606959;0.593482;0.518758;0.834615;0.589447;0.646907;0.616973;20;0.2;0.1;2
data/lien_90.dat;0.646154;0.616279;0.81137;0.628425;0.595361;0.680879;0.810567;0.842173;0.703901;20;0.2;0.1;2
data/maki_90.dat;0.69131;0.7348;0.622568;0.631034;0.523256;0.783226;0.727037;0.789883;0.687889;20;0.2;0.1;2
data/marco_90.dat;0.651223;0.582147;0.776062;0.522337;0.578544;0.774194;0.799743;0.671392;0.669455;20;0.2;0.1;2
data/nico_90.dat;0.77635;0.665806;0.667959;0.727273;0.637532;0.782051;0.689521;0.915385;0.732735;20;0.2;0.1;2
data/suzanne_90.dat;0.583333;0.547219;0.461837;0.600688;0.564767;0.631242;0.778784;0.653299;0.602646;20;0.2;0.1;2
data/mirjam_90.dat;0.652956;0.603338;0.664103;0.621107;0.633803;0.697283;0.681643;0.650131;0.650545;20;0.2;0.1;2
data/marije_90.dat;0.660645;0.785347;0.684755;0.642361;0.605469;0.781127;0.782497;0.750322;0.711565;20;0.2;0.1;2
data/dan_90.dat;0.63543;0.519897;0.486417;0.703448;0.870968;0.787179;0.571429;0.813713;0.67356;20;0.2;0.2;2
data/jan_90.dat;0.701031;0.708763;0.662371;0.636364;0.573092;0.879487;0.754183;0.829897;0.718148;20;0.2;0.2;2
data/lien_90.dat;0.714103;0.68863;0.861757;0.688356;0.670103;0.837209;0.832474;0.856404;0.76863;20;0.2;0.2;2
data/maki_90.dat;0.789883;0.847348;0.774319;0.756897;0.578811;0.780645;0.804657;0.831388;0.770494;20;0.2;0.2;2
data/marco_90.dat;0.714286;0.661061;0.833977;0.634021;0.703704;0.851613;0.851091;0.856959;0.763339;20;0.2;0.2;2
data/nico_90.dat;0.79563;0.747097;0.758398;0.826758;0.634961;0.873077;0.789133;0.873077;0.787266;20;0.2;0.2;2
data/suzanne_90.dat;0.676923;0.803364;0.633894;0.703959;0.670984;0.815621;0.870634;0.785252;0.745079;20;0.2;0.2;2
data/mirjam_90.dat;0.709512;0.724005;0.675641;0.712803;0.678617;0.846054;0.789474;0.81201;0.743515;20;0.2;0.2;2
data/marije_90.dat;0.744516;0.766067;0.755814;0.640625;0.704427;0.813893;0.828829;0.862291;0.764558;20;0.2;0.2;2
data/dan_90.dat;0.655969;0.557124;0.531695;0.737931;0.861935;0.810256;0.584299;0.85511;0.69929;20;0.2;0.3;2
data/jan_90.dat;0.751289;0.756443;0.694588;0.679245;0.592497;0.883333;0.813385;0.859536;0.75379;20;0.2;0.3;2
data/lien_90.dat;0.760256;0.722222;0.866925;0.72089;0.701031;0.854005;0.840206;0.857697;0.790404;20;0.2;0.3;2
data/maki_90.dat;0.817121;0.875809;0.795071;0.77069;0.578811;0.788387;0.791721;0.844358;0.782746;20;0.2;0.3;2
data/marco_90.dat;0.745174;0.723157;0.857143;0.66323;0.761175;0.867097;0.879332;0.875;0.796413;20;0.2;0.3;2
data/nico_90.dat;0.811054;0.763871;0.784238;0.818182;0.625964;0.888462;0.773609;0.861538;0.790865;20;0.2;0.3;2
data/suzanne_90.dat;0.717949;0.858991;0.730919;0.753873;0.712435;0.860435;0.873221;0.813713;0.790192;20;0.2;0.3;2
data/mirjam_90.dat;0.754499;0.749679;0.716667;0.731834;0.691421;0.847348;0.825417;0.813316;0.766273;20;0.2;0.3;2
data/marije_90.dat;0.75871;0.769923;0.77907;0.640625;0.757812;0.804718;0.851995;0.880309;0.780395;20;0.2;0.3;2
data/dan_90.dat;0.65982;0.577664;0.553687;0.758621;0.865806;0.820513;0.595882;0.873221;0.713152;20;0.2;0.4;2
data/jan_90.dat;0.774485;0.768041;0.71134;0.70669;0.609314;0.888462;0.828829;0.869845;0.769626;20;0.2;0.4;2
data/lien_90.dat;0.797436;0.744186;0.861757;0.739726;0.695876;0.852713;0.846649;0.856404;0.799344;20;0.2;0.4;2
data/maki_90.dat;0.832685;0.882277;0.80415;0.786207;0.598191;0.793548;0.78784;0.849546;0.791806;20;0.2;0.4;2
data/marco_90.dat;0.773488;0.750323;0.868726;0.680412;0.789272;0.876129;0.889602;0.882732;0.813836;20;0.2;0.4;2
data/nico_90.dat;0.822622;0.776774;0.799742;0.816467;0.622108;0.894872;0.773609;0.855128;0.795165;20;0.2;0.4;2
data/suzanne_90.dat;0.742308;0.875809;0.760673;0.781411;0.734456;0.886044;0.880983;0.838292;0.812497;20;0.2;0.4;2
data/mirjam_90.dat;0.763496;0.757381;0.748718;0.749135;0.699104;0.860285;0.829268;0.818538;0.778241;20;0.2;0.4;2
data/marije_90.dat;0.763871;0.775064;0.786822;0.663194;0.782552;0.802097;0.850708;0.879022;0.787916;20;0.2;0.4;2
data/dan_90.dat;0.672657;0.60077;0.56533;0.77069;0.870968;0.830769;0.597169;0.877102;0.723182;20;0.2;0.5;2
data/jan_90.dat;0.782216;0.777062;0.719072;0.715266;0.628719;0.889744;0.836551;0.875;0.777954;20;0.2;0.5;2
