0.501282,0.478452,0.520205,19,0
0.50177,0.47833,0.520083,19,0
0.501404,0.478574,0.520205,19,0
0.50116,0.478574,0.520327,19,0
0.501404,0.47833,0.519961,19,0
0.501404,0.478574,0.520327,19,0
0.50177,0.47894,0.520205,19,0
0.501404,0.478452,0.520327,19,0
0.501526,0.47833,0.519961,19,0
0.501526,0.478818,0.519839,19,0
0.50116,0.478208,0.520205,19,0
0.501282,0.478696,0.519961,19,0
0.501282,0.47833,0.520083,19,0
0.501526,0.478696,0.519717,19,0
0.501526,0.478208,0.519839,19,0
0.501282,0.478452,0.519839,19,0
0.501282,0.478696,0.520449,19,0
0.501526,0.478696,0.519961,19,0
0.501648,0.478452,0.519717,19,0
0.501526,0.478818,0.519961,19,0
0.501526,0.478452,0.520205,19,0
0.501404,0.478696,0.520205,19,0
0.501526,0.47833,0.519595,19,0
0.501038,0.478208,0.519717,19,0
0.501282,0.478208,0.520327,19,0
0.501282,0.478574,0.520205,19,0
0.501404,0.478452,0.519961,19,0
0.501404,0.478208,0.520205,19,0
0.501282,0.478452,0.520205,19,0
0.501404,0.478574,0.519473,19,0
0.501404,0.478696,0.519961,19,0
0.501282,0.478208,0.519717,19,0
0.501282,0.478208,0.519839,19,0
0.501038,0.478452,0.519961,19,0
0.501038,0.478574,0.520327,19,0
0.501282,0.478574,0.519961,19,0
0.501648,0.478452,0.519595,19,0
0.501282,0.47833,0.519839,19,0
0.501526,0.478574,0.520205,19,0
0.501648,0.478818,0.520327,19,0
0.501526,0.478574,0.520327,19,0
0.501404,0.47833,0.520205,19,0
0.501404,0.478574,0.519839,19,0
0.501526,0.478574,0.520083,19,0
0.50116,0.478452,0.520083,19,0
0.50116,0.478208,0.520083,19,0
0.501404,0.478818,0.520327,19,0
0.501038,0.47833,0.519961,19,0
0.50116,0.478574,0.520083,19,0
0.501404,0.478574,0.519961,19,0
0.501526,0.478574,0.519961,19,0
0.501282,0.478818,0.520449,19,0
0.501404,0.478574,0.520205,19,0
0.501404,0.478574,0.520205,19,0
0.501526,0.478818,0.520571,19,0
0.501404,0.478818,0.519961,19,0
0.501526,0.478696,0.519717,19,0
0.501526,0.478208,0.519839,19,0
0.501282,0.478574,0.520205,19,0
0.501404,0.478696,0.520327,19,0
0.501526,0.478574,0.520083,19,0
0.501404,0.478696,0.520449,19,0
0.501282,0.478696,0.520205,19,0
0.501282,0.478574,0.520327,19,0
0.50116,0.478574,0.520205,19,0
0.501404,0.478574,0.519961,19,0
0.50116,0.478452,0.520083,19,0
0.501038,0.478574,0.520449,19,0
0.50116,0.478696,0.519961,19,0
0.501404,0.47894,0.520083,19,0
0.501404,0.478696,0.520205,19,0
0.50116,0.478452,0.520449,19,0
0.501282,0.478696,0.520327,19,0
0.50116,0.478696,0.520205,19,0
0.501282,0.478574,0.520083,19,0
0.501282,0.47894,0.520205,19,0
0.501282,0.478574,0.520205,19,0
0.501282,0.478452,0.520327,19,0
0.50116,0.478574,0.520449,19,0
0.501282,0.478818,0.520449,19,0
0.50116,0.478574,0.520205,19,0
0.501038,0.478574,0.520205,19,0
0.501038,0.478696,0.520205,19,0
0.501404,0.478818,0.520205,19,0
0.50116,0.47833,0.520205,19,0
0.501282,0.478818,0.520205,19,0
0.50116,0.478818,0.520327,19,0
0.501282,0.478574,0.520327,19,0
0.501282,0.47894,0.519961,19,0
0.501282,0.478452,0.520327,19,0
0.501038,0.47894,0.520327,19,0
0.50116,0.478818,0.520327,19,0
0.501282,0.478574,0.520449,19,0
0.501282,0.47894,0.520205,19,0
0.501404,0.47894,0.520327,19,0
0.501282,0.478696,0.520327,19,0
0.50116,0.478696,0.520205,19,0
0.50116,0.47894,0.520205,19,0
0.501282,0.478696,0.520449,19,0
0.501282,0.478818,0.520083,19,0
0.501282,0.478696,0.520327,19,0
0.501038,0.478818,0.520449,19,0
0.501526,0.478818,0.520449,19,0
0.50116,0.47894,0.519961,19,0
0.501282,0.478696,0.520205,19,0
0.501282,0.478818,0.520205,19,0
0.501282,0.478574,0.520205,19,0
0.501282,0.47894,0.520449,19,0
0.50116,0.478696,0.520327,19,0
0.501038,0.478818,0.520205,19,0
0.50116,0.478818,0.520327,19,0
0.500916,0.478574,0.519961,19,0
0.501282,0.47894,0.520327,19,0
0.501404,0.478818,0.520205,19,0
0.501404,0.47894,0.520571,19,0
0.50116,0.478818,0.520205,19,0
0.501282,0.478574,0.520083,19,0
0.50116,0.478818,0.520449,19,0
0.50116,0.478818,0.520205,19,0
0.501404,0.478696,0.520205,19,0
0.501282,0.478818,0.520205,19,0
0.501038,0.478818,0.520693,19,0
0.501648,0.47894,0.520449,19,0
0.501404,0.478696,0.520449,19,0
0.500794,0.478818,0.520449,19,0
0.501282,0.47894,0.520205,19,0
0.501648,0.478574,0.520327,19,0
0.501526,0.47894,0.520083,19,0
0.501404,0.478818,0.520449,19,0
0.501282,0.478696,0.520693,19,0
0.501648,0.47894,0.519839,19,0
0.501648,0.478818,0.520327,19,0
0.50116,0.479062,0.520449,19,0
0.501282,0.478696,0.520327,19,0
0.501282,0.478818,0.520205,19,0
0.501282,0.47894,0.520327,19,0
0.501282,0.478574,0.520327,19,0
0.501038,0.47894,0.520449,19,0
0.50116,0.478696,0.520449,19,0
0.50116,0.478574,0.520327,19,0
0.50116,0.47894,0.520327,19,0
0.501282,0.47894,0.520449,19,0
0.50116,0.478696,0.520205,19,0
0.501038,0.478574,0.520449,19,0
