0.497009,0.469906,0.498718,0,0
0.496643,0.470028,0.498962,0,0
0.497864,0.46954,0.498718,0,0
0.496765,0.468441,0.498108,0,0
0.497009,0.46954,0.498108,0,0
0.497619,0.471005,0.49884,0,0
0.497131,0.468441,0.498352,0,0
0.497009,0.467953,0.499329,0,0
0.497864,0.469051,0.500061,0,0
0.497253,0.469051,0.499695,0,0
0.497497,0.468441,0.499206,0,0
0.497619,0.468319,0.498718,0,0
0.497375,0.468807,0.49823,0,0
0.497741,0.469173,0.497986,0,0
0.497619,0.468685,0.49823,0,0
0.497741,0.46954,0.498718,0,0
0.497497,0.469784,0.498596,0,0
0.497619,0.468807,0.498108,0,0
0.497741,0.468807,0.497375,0,0
0.49823,0.467831,0.498352,0,0
0.497375,0.470028,0.497741,0,0
0.497864,0.469784,0.498352,0,0
0.49823,0.468441,0.499084,0,0
0.497986,0.467831,0.499329,0,0
0.497131,0.470028,0.49823,0,0
0.497253,0.469784,0.498352,0,0
0.497497,0.468807,0.498596,0,0
0.497986,0.468807,0.49884,0,0
0.497375,0.468319,0.498596,0,0
0.497864,0.469296,0.49823,0,0
0.497864,0.46954,0.49823,0,0
0.497741,0.469051,0.498108,0,0
0.498352,0.468441,0.498108,0,0
0.497864,0.468807,0.498108,0,0
0.497497,0.46661,0.500061,0,0
0.497497,0.469418,0.499573,0,0
0.497375,0.469418,0.499206,0,0
0.496887,0.468807,0.498352,0,0
0.497253,0.46954,0.499573,0,0
0.497375,0.47015,0.499939,0,0
0.497497,0.468929,0.499206,0,0
0.497741,0.469051,0.499329,0,0
0.497864,0.468563,0.499451,0,0
0.497741,0.470639,0.49823,0,0
0.497497,0.468563,0.498108,0,0
0.497741,0.468685,0.497864,0,0
0.497619,0.467708,0.497864,0,0
0.497619,0.470394,0.497619,0,0
0.497009,0.469418,0.497253,0,0
0.497375,0.467953,0.496887,0,0
0.497986,0.468807,0.49823,0,0
0.497986,0.468685,0.49884,0,0
0.497741,0.468319,0.497986,0,0
0.497864,0.469296,0.499451,0,0
0.497864,0.469784,0.500427,0,0
0.497741,0.468319,0.500183,0,0
0.497131,0.468807,0.499817,0,0
0.497375,0.469418,0.500549,0,0
0.497619,0.468685,0.500671,0,0
0.497375,0.467831,0.500183,0,0
0.497619,0.469173,0.501038,0,0
0.49823,0.470639,0.501282,0,0
0.498108,0.468075,0.500916,0,0
0.498352,0.467464,0.501404,0,0
0.497986,0.470516,0.50177,0,0
0.497497,0.468807,0.502136,0,0
0.498108,0.468563,0.501526,0,0
0.497864,0.468563,0.502014,0,0
0.497741,0.469906,0.502381,0,0
0.497741,0.467098,0.502381,0,0
0.497986,0.469051,0.50116,0,0
0.497741,0.469173,0.501038,0,0
0.497741,0.468441,0.501526,0,0
0.497986,0.469173,0.501282,0,0
0.498718,0.467464,0.502869,0,0
0.497741,0.469296,0.502381,0,0
0.497619,0.468929,0.501282,0,0
0.497741,0.467098,0.50177,0,0
0.497864,0.468685,0.502014,0,0
0.497375,0.470272,0.50177,0,0
0.496887,0.467586,0.500671,0,0
0.497497,0.471249,0.502014,0,0
0.497009,0.469173,0.502259,0,0
0.498108,0.467953,0.501404,0,0
0.497986,0.468807,0.501038,0,0
0.497741,0.469051,0.501282,0,0
0.497619,0.468929,0.501038,1,0
0.497864,0.468319,0.50116,1,0
0.497375,0.469296,0.50116,1,0
0.497986,0.468685,0.501404,1,0
0.497375,0.466732,0.502625,1,0
0.497131,0.468197,0.502136,1,0
0.497253,0.46954,0.502625,1,0
0.496276,0.471005,0.501282,1,0
0.497009,0.469906,0.499939,1,0
0.496643,0.468929,0.499084,1,0
0.497741,0.46661,0.499817,1,0
0.496643,0.469662,0.499817,1,0
0.497497,0.469662,0.499329,1,0
0.496765,0.467464,0.500183,1,0
0.497253,0.468807,0.50116,1,0
0.497253,0.468929,0.501526,1,0
0.496398,0.469296,0.500671,1,0
0.496887,0.470028,0.500916,1,0
0.496887,0.470516,0.500061,1,0
0.496765,0.468563,0.498718,1,0
0.496643,0.468319,0.497253,1,0
0.496643,0.470272,0.497741,1,0
0.497497,0.469051,0.49823,1,0
0.497131,0.467953,0.499817,1,0
0.497131,0.468685,0.500183,1,0
0.496887,0.46954,0.499451,1,0
0.496643,0.469051,0.499573,1,0
0.496765,0.468807,0.499939,1,0
0.497009,0.468563,0.499695,1,0
0.496887,0.468929,0.499084,1,0
0.496643,0.469418,0.499329,1,0
0.497131,0.469173,0.499939,1,0
0.497497,0.468319,0.500061,1,0
0.497009,0.467953,0.500549,1,0
0.496643,0.468563,0.501038,1,0
0.496887,0.468929,0.501648,1,0
0.496765,0.469173,0.501648,1,0
0.496643,0.469418,0.501892,1,0
0.496398,0.470272,0.500794,1,0
